id_produto;produto;departamento;tipo_produto; custo_produto ; preco_produto 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811353705;Patch Bordado Bandeira Do Rio Grande do Sul;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Bordado Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811353616;Patch Bordado 1a. Divisao de Cavalaria Aerotransportada - EUA;Patch;Bordado; 1,60 ; 9,99 
6811358343;Patch Bordado Bandeira EUA Tática;Patch;Bordado; 1,60 ; 9,99 
6811357813;Patch Bordado A Cobra Fumou-FEB;Patch;Bordado; 1,60 ; 9,99 
6811361062;Patch Bordado Escudo - Cruz Templários;Patch;Bordado; 1,60 ; 9,99 
6811357803;Patch Bordado Senta a Pua - FEB;Patch;Bordado; 1,60 ; 9,99 
6811355934;Patch Bordado Uniao Gaucha;Patch;Bordado; 1,60 ; 9,99 
6811365429;Patch Emborrachado Bandeira do Brasil COLORIDA;Patch;Emborrachado; 3,85 ; 14,90 
6811364915;Patch Emborrachado Cruz Vermelha - Medico;Patch;Emborrachado; 3,85 ; 14,90 
6811364878;Patch Emborrachado Tipo Sanguineo Cinza;Patch;Emborrachado; 3,85 ; 14,90 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811365543;Patch Bordado Hannya;Patch;Bordado; 1,60 ; 9,99 
6811354611;Patch Bordado Cruz de Ferro;Patch;Bordado; 1,60 ; 9,99 
6811353677;Patch Bordado Caveira Negra;Patch;Bordado; 1,60 ; 9,99 
6811359347;Patch Bordado 1St Marines Division - Sniper School;Patch;Bordado; 1,60 ; 9,99 
6811356044;Patch Bordado US Forces Sargento;Patch;Bordado; 1,60 ; 9,99 
6811356048;Patch Bordado US Forces United States Army;Patch;Bordado; 1,60 ; 9,99 
6811365566;Nirvana;Patch;Bordado; 1,60 ; 9,99 
6811365550;Black Sabath - Never Say Die;Patch;Bordado; 1,60 ; 9,99 
6811354772;Patch Bordado ACDC;Patch;Bordado; 1,60 ; 9,99 
6811362460;Patch Bordado LOL - Face meme;Patch;Bordado; 1,60 ; 9,99 
6811364894;Patch Emborrachado Liga Atirador;Patch;Emborrachado; 3,85 ; 14,90 
6811358781;Patch Bordado FEB - 70 Anos;Patch;Bordado; 1,60 ; 9,99 
6811354872;Patch Bordado Brazilian Veteran | Veterano brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811357620;Patch Bordado Punisher - Justiceiro (Face);Patch;Bordado; 1,60 ; 9,99 
6811358363;Patch Bordado Caveira;Patch;Bordado; 1,60 ; 9,99 
6811360128;Patch Bordado DTOM - Don't Tread On Me;Patch;Bordado; 1,60 ; 9,99 
8149224696;Patch Bordado Forts Fortuna Adiuvat-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811354784;Patch Bordado Águia - SEALS;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811355849;Patch Bordado Mossad;Patch;Bordado; 1,60 ; 9,99 
6811364548;Patch Digital Brasil acima de tudo, Deus acima de todos;Patch;Digital; 2,20 ; 7,99 
6811364949;Patch Emborrachado One ass to risk;Patch;Emborrachado; 3,85 ; 14,90 
6811354936;Patch Bordado Shotgun 12;Patch;Bordado; 1,60 ; 9,99 
6811363747;Patch Bordado Spartan - Molon Labe;Patch;Bordado; 1,60 ; 9,99 
6811354626;Patch Bordado Brasao Exercito Brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811354912;Patch Bordado Glock;Patch;Bordado; 1,60 ; 9,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6935117815;Patch Bordado Justiceiro / Punisher;Patch;Bordado; 1,60 ; 9,99 
6811362736;Patch Bordado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811364548;Patch Digital Brasil acima de tudo, Deus acima de todos;Patch;Digital; 2,20 ; 7,99 
6811361185;Patch Bordado Goat;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
7877088398;Patch Bordado Super liga Atirador;Patch;Bordado; 1,60 ; 9,99 
8550912469;Patch emborrachado Personalizado 8,5 cm;Patch;Emborrachado; 3,85 ; 14,90 
7898708915;Patch Emborrachado Personalizado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811357813;Patch Bordado A Cobra Fumou-FEB;Patch;Bordado; 1,60 ; 9,99 
6811359454;Patch Bordado Armeiro;Patch;Bordado; 1,60 ; 9,99 
6811354626;Patch Bordado Brasao Exercito Brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811354869;Patch Bordado Funcao Forcas Especiais ;Patch;Bordado; 1,60 ; 9,99 
6811357939;Patch Bordado Girls Just Wanna Have Guns;Patch;Bordado; 1,60 ; 9,99 
6811361287;Patch Bordado Love;Patch;Bordado; 1,60 ; 9,99 
6811362323;Patch Bordado Tactical Girl;Patch;Bordado; 1,60 ; 9,99 
6811358773;Patch Bordado Us Army;Patch;Bordado; 1,60 ; 9,99 
6811364548;Patch Digital Brasil acima de tudo, Deus acima de todos;Patch;Digital; 2,20 ; 7,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811356865;Patch Bordado Bandeira de Minas Gerais;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811358631;Patch Bordado Mulher Gato;Patch;Bordado; 1,60 ; 9,99 
6829541177;Patch Bordado Personalizado  – 10 cm;Patch;Bordado; 1,60 ; 9,99 
6811362385;Patch Bordado Colt Preto;Patch;Bordado; 1,60 ; 9,99 
6811354946;Patch Bordado 1911;Patch;Bordado; 1,60 ; 9,99 
6811353731;Patch Bordado Beretta USA (Branca);Patch;Bordado; 1,60 ; 9,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6811356701;Patch Bordado Simbolo Illuminati ou G.'.A.'.D.'.U.'.;Patch;Bordado; 1,60 ; 9,99 
6811364550;Patch Bordado Simbolo Maconico Discreto;Patch;Bordado; 1,60 ; 9,99 
6811364550;Patch Bordado Simbolo Maconico Discreto;Patch;Bordado; 1,60 ; 9,99 
6811364959;Patch Emborrachado Maconaria Discreto;Patch;Emborrachado; 3,85 ; 14,90 
6811354111;Patch Bordado Simbolo Maconico;Patch;Bordado; 1,60 ; 9,99 
6811360014;Patch Bordado Personalizado com Programacao Gratuita - 9 cm;Patch;Bordado; 1,60 ; 9,99 
7918633963;Patch Digital  7 cm;Patch;Digital; 2,20 ; 7,99 
8570047293;Patch emborrachado Personalizado 7,5 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811359413;Patch Bordado Numeros Soltos Cinza 0;Patch;Bordado; 1,60 ; 9,99 
6812387299;Patch Bordado Numeros Soltos Cinza 1;Patch;Bordado; 1,60 ; 9,99 
6812390083;Patch Bordado Numeros Soltos Cinza 2;Patch;Bordado; 1,60 ; 9,99 
6812423144;Patch Bordado Numeros Soltos Branco 3;Patch;Bordado; 1,60 ; 9,99 
8571646511;Patch bordado personalizado Don C.Selaimen;Patch;bordado; 1,60 ; 9,99 
6811365437;Patch Emborrachado Krytac;Patch;Emborrachado; 3,85 ; 14,90 
6811353748;Patch Bordado BB Magnet;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811356865;Patch Bordado Bandeira de Minas Gerais;Patch;Bordado; 1,60 ; 9,99 
6811356044;Patch Bordado US Forces Sargento;Patch;Bordado; 1,60 ; 9,99 
6811365429;Patch Emborrachado Bandeira do Brasil COLORIDA;Patch;Emborrachado; 3,85 ; 14,90 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811355035;Patch Bordado Bandeira Alemanha;Patch;Bordado; 1,60 ; 9,99 
6958545803;Patch Bordado BEARD THE FUCK UP!;Patch;Bordado; 1,60 ; 9,99 
6811361537;Patch Bordado Skull;Patch;Bordado; 1,60 ; 9,99 
8120250707;Patch Bordado CORONAVIRUS 2020;Patch;Bordado; 1,60 ; 9,99 
8149224696;Patch Bordado Forts Fortuna Adiuvat-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811357551;Patch Bordado Keep Calm and Shoot em in the Head;Patch;Bordado; 1,60 ; 9,99 
6811357805;Patch Bordado Tactical Rabbit;Patch;Bordado; 1,60 ; 9,99 
8120250707;Patch Bordado CORONAVIRUS 2020;Patch;Bordado; 1,60 ; 9,99 
8626028785;Patch Bordado I LOVE COFFEE;Patch;Bordado; 1,60 ; 9,99 
8626028797;Patch Bordado Shied Skull;Patch;Bordado; 1,60 ; 9,99 
7898708915;Patch Emborrachado Personalizado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
8582055161;Patch emborrachado Personalizado 20 x 9,5 cm;Patch;Emborrachado; 3,85 ; 14,90 
7918633963;Patch Digital  7 cm;Patch;Digital; 2,20 ; 7,99 
7898708915;Patch Emborrachado Personalizado 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811358747;Patch Bordado Cruz Vermelha Medico;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811362736;Patch Bordado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811364881;Patch Emborrachado Manicaca Assault;Patch;Emborrachado; 3,85 ; 14,90 
6811363747;Patch Bordado Spartan - Molon Labe;Patch;Bordado; 1,60 ; 9,99 
6811362253;Patch Bordado Dont Tread On Me (Nao Pise em Mim);Patch;Bordado; 1,60 ; 9,99 
6811359339;Patch bordado Guerra na Selva;Patch;bordado; 1,60 ; 9,99 
6811356851;Patch Bordado In God We Trust;Patch;Bordado; 1,60 ; 9,99 
6811365434;Patch Emborrachado Brasao Armas do Brasil;Patch;Emborrachado; 3,85 ; 14,90 
6811364924;Patch Emborrachado Punisher;Patch;Emborrachado; 3,85 ; 14,90 
6811360076;Patch Para Colete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360065;Patch Bordado Identificacao de Capacete Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
7319568923;Patch Bordado Cruz Seals;Patch;Bordado; 1,60 ; 9,99 
6811361321;Patch Bordado Jolly Roger Seals  - Bandeira Pirata Tan;Patch;Bordado; 1,60 ; 9,99 
6811358476;Patch Bordado SEALS - DEVGRU;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811362736;Patch Bordado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360109;Patch Bordado Bandeira de Santa Catarina;Patch;Bordado; 1,60 ; 9,99 
8550912469;Patch emborrachado Personalizado 8,5 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811356721;Patch Bordado Bandeira Rio de Janeiro - RJ;Patch;Bordado; 1,60 ; 9,99 
6811356837;Patch Bordado Expresso 72 Virgens;Patch;Bordado; 1,60 ; 9,99 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6811354872;Patch Bordado Brazilian Veteran | Veterano brasileiro;Patch;Bordado; 1,60 ; 9,99 
6811359214;Patch Bordado 1961 em homenagem a Yuri Gagarin;Patch;Bordado; 1,60 ; 9,99 
6811357897;Patch Bordado Russia - BOCXOA-2;Patch;Bordado; 1,60 ; 9,99 
6811357813;Patch Bordado A Cobra Fumou-FEB;Patch;Bordado; 1,60 ; 9,99 
6811357090;Patch Bordado Duff;Patch;Bordado; 1,60 ; 9,99 
6811353764;Patch Bordado Cogumelo Mario Bros Nintendo 64;Patch;Bordado; 1,60 ; 9,99 
6811354791;Patch Bordado Let Your Spirit Soar;Patch;Bordado; 1,60 ; 9,99 
6811362191;Patch bordado Cabeca de Unicornio;Patch;bordado; 1,60 ; 9,99 
6811357717;Patch Bordado Poop (coco);Patch;Bordado; 1,60 ; 9,99 
6811357762;Patch Bordado Cogumelo Mario;Patch;Bordado; 1,60 ; 9,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
8605654236;Patch emborrachado Personalizado 8,3 x 4,7 cm;Patch;Emborrachado; 3,85 ; 14,90 
8605661445;Patch emborrachado Personalizado 11,5 x 7,5 cm;Patch;Emborrachado; 3,85 ; 14,90 
8605669649;Patch emborrachado Personalizado 9,8 x 9,8 cm;Patch;Emborrachado; 3,85 ; 14,90 
8605677703;Patch emborrachado Personalizado 9,4 x 9,4 cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
7391027745;Patch Bordado soutache personalizado maior;Patch;Bordado; 1,60 ; 9,99 
6829205274;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811359613;Patch Bordado Dont Tread On Me;Patch;Bordado; 1,60 ; 9,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6811357860;Patch Bordado Group Therapy;Patch;Bordado; 1,60 ; 9,99 
6811361315;Patch Bordado Mario Tático;Patch;Bordado; 1,60 ; 9,99 
6811354840;Patch Bordado You Can Give Peace a Chance...;Patch;Bordado; 1,60 ; 9,99 
6811363851;Patch Bordado La Casa de Papel - Bella Ciao;Patch;Bordado; 1,60 ; 9,99 
6811363853;Patch Bordado La Casa de Papel - Máscara;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811358343;Patch Bordado Bandeira EUA Tática;Patch;Bordado; 1,60 ; 9,99 
6811353677;Patch Bordado Caveira Negra;Patch;Bordado; 1,60 ; 9,99 
6811354837;Patch Bordado Ak-47;Patch;Bordado; 1,60 ; 9,99 
6811360070;Patch Bordado Manicaca / Meia Lua Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811357929;Patch Bordado Star Trek;Patch;Bordado; 1,60 ; 9,99 
6811364861;Patch Emborrachado Tipo Sanguineo Preto;Patch;Emborrachado; 3,85 ; 14,90 
6811356778;Patch Bordado (Manicaca) Assault;Patch;Bordado; 1,60 ; 9,99 
6811364915;Patch Emborrachado Cruz Vermelha - Medico;Patch;Emborrachado; 3,85 ; 14,90 
6811365415;Patch Emborrachado Manicaca Medico;Patch;Emborrachado; 3,85 ; 14,90 
6811358720;Patch Bordado Bandeira de Sergipe;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811362762;Kit Premium Motociclista - Patches Personalizados para colete com Programacao GRATUITA;Kit Premium;Kit Premium; 51,00 ; 199,00 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
7401174882;Patch Bordado Soutache Personalizado;Patch;Bordado; 1,60 ; 9,99 
6811357206;Patch Bordado Simbolo Nuclear;Patch;Bordado; 1,60 ; 9,99 
8150494355;Patche DIGITAL Personalizado  7,5 CM;Patch;Digital; 2,20 ; 7,99 
7274307421;Patche Bordado Personalizado unitário;Patch;Bordado; 1,60 ; 9,99 
6923617694;Patch Digital  8 cm;Patch;Digital; 2,20 ; 7,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811364924;Patch Emborrachado Punisher;Patch;Emborrachado; 3,85 ; 14,90 
6811365429;Patch Emborrachado Bandeira do Brasil COLORIDA;Patch;Emborrachado; 3,85 ; 14,90 
6811360018;Patch Bordado Personalizado com Programacao Gratuita – 10 cm;Patch;Bordado; 1,60 ; 9,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811356010;Patch Bordado Infidel (Militar americano);Patch;Bordado; 1,60 ; 9,99 
6811357762;Patch Bordado Cogumelo Mario;Patch;Bordado; 1,60 ; 9,99 
6811357762;Patch Bordado Cogumelo Mario;Patch;Bordado; 1,60 ; 9,99 
6811364878;Patch Emborrachado Tipo Sanguineo Cinza;Patch;Emborrachado; 3,85 ; 14,90 
6811364897;Patch Emborrachado Jolly Roger;Patch;Emborrachado; 3,85 ; 14,90 
6811362251;Patch Bordado Motor Cycles - HD;Patch;Bordado; 1,60 ; 9,99 
6811361089;Patch Bordado The 1st Infantry Division - Big Red One - FEB;Patch;Bordado; 1,60 ; 9,99 
6811353616;Patch Bordado 1a. Divisao de Cavalaria Aerotransportada - EUA;Patch;Bordado; 1,60 ; 9,99 
6811358611;Patch bordado Tarja Sniper;Patch;bordado; 1,60 ; 9,99 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
8663942861;Patch Bordado Personalizado  20 cm;Patch;Bordado; 1,60 ; 9,99 
6862786115;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6862786115;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6862786115;Patch Bordado Personalizado  - 8 cm;Patch;Bordado; 1,60 ; 9,99 
8226261535;Patch Bordado Bandeira Brasil colorida;Patch;Bordado; 1,60 ; 9,99 
7399219654;Patch Bordado Bandeira Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811359396;Patch Bordado Bandeira do Paraná;Patch;Bordado; 1,60 ; 9,99 
6882872063;Patch Bordado Bandeira do Paraná;Patch;Bordado; 1,60 ; 9,99 
6811359373;Patch bordado Beretta FIRE ARMS;Patch;bordado; 1,60 ; 9,99 
6811355835;Patch Bordado Police CSI;Patch;Bordado; 1,60 ; 9,99 
6811364137;Patch Digital Caveira;Patch;Digital; 2,20 ; 7,99 
6811358467;Patch Bordado Brasao Elmo;Patch;Bordado; 1,60 ; 9,99 
6811355795;Patch Bordado Over The Top - You son of a bitch;Patch;Bordado; 1,60 ; 9,99 
6811356177;Patch Bordado Mario Bros;Patch;Bordado; 1,60 ; 9,99 
6811353807;Patch Bordado Hello Kitty Tática;Patch;Bordado; 1,60 ; 9,99 
8675632126;Patch Bordado Skull Coffee Maker;Patch;Bordado; 1,60 ; 9,99 
6811364502;Patch Digital 1UP;Patch;Digital; 2,20 ; 7,99 
6811360011;Patch Bordado Personalizado com Programacao Gratuita - 8 cm;Patch;Bordado; 1,60 ; 9,99 
6811359396;Patch Bordado Bandeira do Paraná;Patch;Bordado; 1,60 ; 9,99 
6811355980;Patch Bordado Glock Safe Action;Patch;Bordado; 1,60 ; 9,99 
6811365658;Patch bordado Ride Forever;Patch;bordado; 1,60 ; 9,99 
6811363196;Patch Bordado Motorcycles Is My Life;Patch;Bordado; 1,60 ; 9,99 
7426373742;Patche DIGITAL Personalizado unitário;Patch;Digital; 2,20 ; 7,99 
7129586332;Patch Emborrachado Personalizado 9cm;Patch;Emborrachado; 3,85 ; 14,90 
7275113722;Patch Emborrachado Personalizado 8 cm;Patch;Emborrachado; 3,85 ; 14,90 
6811362177;Patch Bordado Manda Nudes;Patch;Bordado; 1,60 ; 9,99 
6811362162;Patch Bordado Hello Kitty Homem de Ferro;Patch;Bordado; 1,60 ; 9,99 
6811357708;Patch Bordado Porn hub;Patch;Bordado; 1,60 ; 9,99 
6811357703;Patch Bordado Red Tube;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
8698283582;Patch Bordado John Wick-John Wick;Patch;Bordado; 1,60 ; 9,99 
8110811673;Patch Bordado Tarja Baba Yaga-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811357500;Patch Bordado APH Tático - Atendimento Pre Hospitalar;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811361062;Patch Bordado Escudo - Cruz Templários;Patch;Bordado; 1,60 ; 9,99 
6811361265;Patch Bordado Jedi Order;Patch;Bordado; 1,60 ; 9,99 
6811360417;Patch Bordado Kit Mestre Jedi Star Wars;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356867;Patch Bordado Bandeira de Mato Grosso;Patch;Bordado; 1,60 ; 9,99 
6811353705;Patch Bordado Bandeira Do Rio Grande do Sul;Patch;Bordado; 1,60 ; 9,99 
6811360447;Patch Bordado Ordem Jedi Star Wars;Patch;Bordado; 1,60 ; 9,99 
8110811673;Patch Bordado Tarja Baba Yaga-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811356778;Patch Bordado (Manicaca) Assault;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811353792;Patch Bordado Umbrella - Resident Evil;Patch;Bordado; 1,60 ; 9,99 
6811358781;Patch Bordado FEB - 70 Anos;Patch;Bordado; 1,60 ; 9,99 
6811358332;Patch Bordado Funcao Assault;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811357038;Patch Bordado Profissões - Brigada de Incendio;Patch;Bordado; 1,60 ; 9,99 
6811354772;Patch Bordado ACDC;Patch;Bordado; 1,60 ; 9,99 
6811365553;Black Sabbat;Patch;Bordado; 1,60 ; 9,99 
6811365585;The Rolling Stones - Lingua;Patch;Bordado; 1,60 ; 9,99 
6811357948;Patch Bordado Pink Floyd;Patch;Bordado; 1,60 ; 9,99 
6811362327;Patch Bordado Thor Viking;Patch;Bordado; 1,60 ; 9,99 
6811354958;Patch Bordado If It Bleeds We Can Kill It;Patch;Bordado; 1,60 ; 9,99 
6811354611;Patch Bordado Cruz de Ferro;Patch;Bordado; 1,60 ; 9,99 
6811353738;Patch Bordado Caveira;Patch;Bordado; 1,60 ; 9,99 
6811365592;Black Sabbat - World Tour;Patch;Bordado; 1,60 ; 9,99 
6811356059;Patch Bordado KIT US Forces;Patch;Bordado; 1,60 ; 9,99 
6811362425;Patch Bordado Eagle Patches;Patch;Bordado; 1,60 ; 9,99 
8704802205;Patch emborrachado Operacões Especiais 3 cm;Patch;Emborrachado; 3,85 ; 14,90 
8704866264;Patch emborrachado pqdt-cfn-opesp 7 cm;Patch;Emborrachado; 3,85 ; 14,90 
8704883792;Patch bordado Operacões Especiais 3 cm colorido;Patch;bordado; 1,60 ; 9,99 
6811359526;Patch Bordado Cartel Santa Blanca;Patch;Bordado; 1,60 ; 9,99 
8110811673;Patch Bordado Tarja Baba Yaga-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811362253;Patch Bordado Dont Tread On Me (Nao Pise em Mim);Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811361537;Patch Bordado Skull;Patch;Bordado; 1,60 ; 9,99 
8149224696;Patch Bordado Forts Fortuna Adiuvat-John Wick;Patch;Bordado; 1,60 ; 9,99 
6811365547;Patch Bordado AC DC - Back in Black;Patch;Bordado; 1,60 ; 9,99 
6811357880;Patch Bordado Coracao do Brasil - FEB;Patch;Bordado; 1,60 ; 9,99 
6811357882;Patch Bordado A5 - Patch Bordado 5ª Exercito - FEB;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
6811356865;Patch Bordado Bandeira de Minas Gerais;Patch;Bordado; 1,60 ; 9,99 
6811356928;Patch Bordado Bandeira Do Brasil Tática;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811356721;Patch Bordado Bandeira Rio de Janeiro - RJ;Patch;Bordado; 1,60 ; 9,99 
6811360057;Patch Bordado Soutache Personalizado Tipo Sanguineo;Patch;Bordado; 1,60 ; 9,99 
8665258852;Diferenca de valor;Null;Null;;
8726114821;Patch Bordado Armeiro NCP;Patch;Bordado; 1,60 ; 9,99 
6811356957;Patch Bordado Harry Potter HP;Patch;Bordado; 1,60 ; 9,99 
6811354645;Patch Bordado Simbolo Horcrux - Harry Potter;Patch;Bordado; 1,60 ; 9,99 
6811356961;Patch Bordado Harry Potter Simbolo de Hogwarts;Patch;Bordado; 1,60 ; 9,99 
6811357946;Patch Bordado YouTube;Patch;Bordado; 1,60 ; 9,99 
6811359538;Patch Bordado Caveira - Armeiro;Patch;Bordado; 1,60 ; 9,99 
6811356721;Patch Bordado Bandeira Rio de Janeiro - RJ;Patch;Bordado; 1,60 ; 9,99 
8726123416;Patch Bordado Armeiro NCP;Patch;Bordado; 1,60 ; 9,99 
8726133401;Patch Bordado Armeiro NCP;Patch;Bordado; 1,60 ; 9,99 
8726114821;Patch Bordado Armeiro NCP;Patch;Bordado; 1,60 ; 9,99 
6811356705;Patch Bordado FEB (Forca Expedicionária do brasil) WW2;Patch;Bordado; 1,60 ; 9,99 
6811356911;Patch Bordado Bandeira Sao Paulo;Patch;Bordado; 1,60 ; 9,99 
6811357077;Patch Bordado Profissões - Direito;Patch;Bordado; 1,60 ; 9,99 
8726440247;Patch emborrachado tipo sanguineo preto O+;Patch;Emborrachado; 3,85 ; 14,90 
